product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,
P00639_M,PAIR00639,Uniqlo Hoodie - Men - L,Clothing,Hoodie,Uniqlo,Men,3048.34,L,3048.34,Nykaa,Lightweight Hoodie from Uniqlo — dermatologist tested.,,
P00639_F,PAIR00639,Uniqlo Hoodie - Women - L,Clothing,Hoodie,Uniqlo,Women,3206.27,L,3206.27,Nykaa,Lightweight Hoodie from Uniqlo — dermatologist tested.,,
P00640_M,PAIR00640,Puma Socks - Men - 3,Clothing,Socks,Puma,Men,409.84,3,136.61,Myntra,Puma Socks for everyday use — nourishes and protects.,,
P00640_F,PAIR00640,Puma Socks - Women - 3,Clothing,Socks,Puma,Women,451.1,3,150.37,Myntra,Puma Socks for everyday use — nourishes and protects.,,
P00641_M,PAIR00641,Ponds Moisturizer - Men - 50ml,Personal Care,Moisturizer,Ponds,Men,1507.85,50,3015.7,Nykaa,Ponds Moisturizer for everyday use — nourishes and protects.,"Sodium Chloride, Salicylic Acid, Vitamin E, Paraben, Glycerin",
P00641_F,PAIR00641,Ponds Moisturizer - Women - 50ml,Personal Care,Moisturizer,Ponds,Women,1822.86,50,3645.72,Nykaa,Ponds Moisturizer for everyday use — nourishes and protects.,"Sodium Chloride, Salicylic Acid, Vitamin E, Paraben, Glycerin",
P00642_M,PAIR00642,Forest Essentials Moisturizer - Men - 150ml,Personal Care,Moisturizer,Forest Essentials,Men,167.51,150,111.67,BigBasket,Forest Essentials Moisturizer for everyday use — nourishes and protects.,"Salicylic Acid, Vitamin E, Tea Tree Oil",
P00642_F,PAIR00642,Forest Essentials Moisturizer - Women - 150ml,Personal Care,Moisturizer,Forest Essentials,Women,187.12,150,124.75,BigBasket,Forest Essentials Moisturizer for everyday use — nourishes and protects.,"Salicylic Acid, Vitamin E, Tea Tree Oil",
P00643_M,PAIR00643,Olay Conditioner - Men - 400ml,Personal Care,Conditioner,Olay,Men,671.04,400,167.76,RelianceDigital,Lightweight Conditioner from Olay — dermatologist tested.,"Niacinamide, Vitamin E, Salicylic Acid, Retinol",
P00643_F,PAIR00643,Olay Conditioner - Women - 400ml,Personal Care,Conditioner,Olay,Women,746.86,400,186.72,RelianceDigital,Lightweight Conditioner from Olay — dermatologist tested.,"Niacinamide, Vitamin E, Salicylic Acid, Retinol",
P00644_M,PAIR00644,Neutrogena Sunscreen - Men - 150,Personal Care,Sunscreen,Neutrogena,Men,538.35,150,538.35,Flipkart,Advanced formula Sunscreen by Neutrogena for long-lasting performance.,"Tea Tree Oil, Vitamin E, Water, Salicylic Acid, Panthenol",
P00644_F,PAIR00644,Neutrogena Sunscreen - Women - 150,Personal Care,Sunscreen,Neutrogena,Women,620.97,150,620.97,Flipkart,Advanced formula Sunscreen by Neutrogena for long-lasting performance.,"Tea Tree Oil, Vitamin E, Water, Salicylic Acid, Panthenol",
P00645_M,PAIR00645,Adidas Hoodie - Men - XL,Clothing,Hoodie,Adidas,Men,1281.54,XL,1281.54,PharmEasy,Lightweight Hoodie from Adidas — dermatologist tested.,,
P00645_F,PAIR00645,Adidas Hoodie - Women - XL,Clothing,Hoodie,Adidas,Women,1384.04,XL,1384.04,PharmEasy,Lightweight Hoodie from Adidas — dermatologist tested.,,
P00646_M,PAIR00646,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,219.3,100,219.3,Croma,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Water, Cocamidopropyl Betaine, Dimethicone, Salicylic Acid",
P00646_F,PAIR00646,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,239.01,100,239.01,Croma,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Water, Cocamidopropyl Betaine, Dimethicone, Salicylic Acid",
P00647_M,PAIR00647,L'Oréal Conditioner - Men - 100ml,Personal Care,Conditioner,L'Oréal,Men,825.36,100,825.36,Ajio,Advanced formula Conditioner by L'Oréal for long-lasting performance.,"Cetyl Alcohol, Glycerin, Cocamidopropyl Betaine, Paraben, Dimethicone",
P00647_F,PAIR00647,L'Oréal Conditioner - Women - 100ml,Personal Care,Conditioner,L'Oréal,Women,1012.17,100,1012.17,Ajio,Advanced formula Conditioner by L'Oréal for long-lasting performance.,"Cetyl Alcohol, Glycerin, Cocamidopropyl Betaine, Paraben, Dimethicone",
P00648_M,PAIR00648,Himalaya Wellness Pain Relief - Men - 10,Health,Pain Relief,Himalaya Wellness,Men,264.63,10,264.63,HealthKart,Himalaya Wellness Pain Relief for everyday use — nourishes and protects.,,
P00648_F,PAIR00648,Himalaya Wellness Pain Relief - Women - 10,Health,Pain Relief,Himalaya Wellness,Women,261.16,10,261.16,HealthKart,Himalaya Wellness Pain Relief for everyday use — nourishes and protects.,,
P00649_M,PAIR00649,Colgate Toothpaste - Men - 100ml,Hygiene,Toothpaste,Colgate,Men,303.61,100,303.61,HealthKart,Colgate presents a gentle Toothpaste with enriched ingredients.,"Fragrance, Paraben, Chamomile Extract, Retinol",
P00649_F,PAIR00649,Colgate Toothpaste - Women - 100ml,Hygiene,Toothpaste,Colgate,Women,341.49,100,341.49,HealthKart,Colgate presents a gentle Toothpaste with enriched ingredients.,"Fragrance, Paraben, Chamomile Extract, Retinol",
P00650_M,PAIR00650,Adidas Socks - Men - 1,Clothing,Socks,Adidas,Men,478.62,1,478.62,Nykaa,Adidas presents a gentle Socks with enriched ingredients.,,
P00650_F,PAIR00650,Adidas Socks - Women - 1,Clothing,Socks,Adidas,Women,481.61,1,481.61,Nykaa,Adidas presents a gentle Socks with enriched ingredients.,,
P00651_M,PAIR00651,Olay Conditioner - Men - 400ml,Personal Care,Conditioner,Olay,Men,881.82,400,220.46,RelianceDigital,Olay presents a gentle Conditioner with enriched ingredients.,"Glycerin, Water, Vitamin E, Cocamidopropyl Betaine, Retinol, Shea Butter",
P00651_F,PAIR00651,Olay Conditioner - Women - 400ml,Personal Care,Conditioner,Olay,Women,935.85,400,233.96,RelianceDigital,Olay presents a gentle Conditioner with enriched ingredients.,"Glycerin, Water, Vitamin E, Cocamidopropyl Betaine, Retinol, Shea Butter",
P00652_M,PAIR00652,Colgate Toothpaste - Men - 200ml,Hygiene,Toothpaste,Colgate,Men,118.92,200,59.46,Nykaa,Colgate Toothpaste for everyday use — nourishes and protects.,"Dimethicone, Retinol, Paraben, Aloe Vera, Glycerin, Vitamin E",
P00652_F,PAIR00652,Colgate Toothpaste - Women - 200ml,Hygiene,Toothpaste,Colgate,Women,124.48,200,62.24,Nykaa,Colgate Toothpaste for everyday use — nourishes and protects.,"Dimethicone, Retinol, Paraben, Aloe Vera, Glycerin, Vitamin E",
P00653_M,PAIR00653,HealthKart Vitamins - Men - 100,Health,Vitamins,HealthKart,Men,1736.13,100,17.36,Ajio,HealthKart Vitamins for everyday use — nourishes and protects.,,
P00653_F,PAIR00653,HealthKart Vitamins - Women - 100,Health,Vitamins,HealthKart,Women,1648.8,100,16.49,Ajio,HealthKart Vitamins for everyday use — nourishes and protects.,,
P00654_M,PAIR00654,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,288.14,100,288.14,RelianceDigital,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Panthenol, Coconut Oil, Sodium Laureth Sulfate, Tea Tree Oil",
P00654_F,PAIR00654,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,314.54,100,314.54,RelianceDigital,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Panthenol, Coconut Oil, Sodium Laureth Sulfate, Tea Tree Oil",
P00655_M,PAIR00655,Nivea Deodorant - Men - 100ml,Personal Care,Deodorant,Nivea,Men,183.24,100,183.24,Flipkart,Lightweight Deodorant from Nivea — dermatologist tested.,"Shea Butter, Sodium Chloride, Chamomile Extract, Tea Tree Oil, Keratin, Salicylic Acid",
P00655_F,PAIR00655,Nivea Deodorant - Women - 100ml,Personal Care,Deodorant,Nivea,Women,199.23,100,199.23,Flipkart,Lightweight Deodorant from Nivea — dermatologist tested.,"Shea Butter, Sodium Chloride, Chamomile Extract, Tea Tree Oil, Keratin, Salicylic Acid",
P00656_M,PAIR00656,HealthKart Vitamins - Men - 100,Health,Vitamins,HealthKart,Men,473.13,100,4.73,Ajio,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00656_F,PAIR00656,HealthKart Vitamins - Women - 100,Health,Vitamins,HealthKart,Women,491.49,100,4.91,Ajio,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00657_M,PAIR00657,Uniqlo Socks - Men - 3,Clothing,Socks,Uniqlo,Men,163.99,3,54.66,Nykaa,Lightweight Socks from Uniqlo — dermatologist tested.,,
P00657_F,PAIR00657,Uniqlo Socks - Women - 3,Clothing,Socks,Uniqlo,Women,182.16,3,60.72,Nykaa,Lightweight Socks from Uniqlo — dermatologist tested.,,
P00658_M,PAIR00658,Sensodyne Toothpaste - Men - 50ml,Hygiene,Toothpaste,Sensodyne,Men,310.45,50,620.9,Ajio,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Cocamidopropyl Betaine, Cetyl Alcohol, Tea Tree Oil, Panthenol, Fragrance",
P00658_F,PAIR00658,Sensodyne Toothpaste - Women - 50ml,Hygiene,Toothpaste,Sensodyne,Women,347.54,50,695.08,Ajio,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Cocamidopropyl Betaine, Cetyl Alcohol, Tea Tree Oil, Panthenol, Fragrance",
P00659_M,PAIR00659,Nike Sneakers - Men - 11,Footwear,Sneakers,Nike,Men,4095.76,11,4095.76,Amazon.in,Nike presents a gentle Sneakers with enriched ingredients.,,
P00659_F,PAIR00659,Nike Sneakers - Women - 11,Footwear,Sneakers,Nike,Women,4711.83,11,4711.83,Amazon.in,Nike presents a gentle Sneakers with enriched ingredients.,,
P00660_M,PAIR00660,Adidas Hoodie - Men - XL,Clothing,Hoodie,Adidas,Men,1760.26,XL,1760.26,Amazon.in,Adidas presents a gentle Hoodie with enriched ingredients.,,
P00660_F,PAIR00660,Adidas Hoodie - Women - XL,Clothing,Hoodie,Adidas,Women,1743.83,XL,1743.83,Amazon.in,Adidas presents a gentle Hoodie with enriched ingredients.,,
P00661_M,PAIR00661,Himalaya Face Wash - Men - 50ml,Personal Care,Face Wash,Himalaya,Men,626.34,50,1252.68,Ajio,Himalaya presents a gentle Face Wash with enriched ingredients.,"Glycerin, Water, Vitamin E, Cocamidopropyl Betaine, Fragrance, Coconut Oil",
P00661_F,PAIR00661,Himalaya Face Wash - Women - 50ml,Personal Care,Face Wash,Himalaya,Women,784.16,50,1568.32,Ajio,Himalaya presents a gentle Face Wash with enriched ingredients.,"Glycerin, Water, Vitamin E, Cocamidopropyl Betaine, Fragrance, Coconut Oil",
P00662_M,PAIR00662,Garnier Moisturizer - Men - 50ml,Personal Care,Moisturizer,Garnier,Men,1588.24,50,3176.48,HealthKart,Garnier Moisturizer for everyday use — nourishes and protects.,"Niacinamide, Glycerin, Fragrance, Retinol, Dimethicone",
P00662_F,PAIR00662,Garnier Moisturizer - Women - 50ml,Personal Care,Moisturizer,Garnier,Women,1995.87,50,3991.74,HealthKart,Garnier Moisturizer for everyday use — nourishes and protects.,"Niacinamide, Glycerin, Fragrance, Retinol, Dimethicone",
P00663_M,PAIR00663,Ponds Moisturizer - Men - 150ml,Personal Care,Moisturizer,Ponds,Men,2186.87,150,1457.91,HealthKart,Advanced formula Moisturizer by Ponds for long-lasting performance.,"Dimethicone, Retinol, Salicylic Acid, Cetyl Alcohol, Coconut Oil, Cocamidopropyl Betaine",
P00663_F,PAIR00663,Ponds Moisturizer - Women - 150ml,Personal Care,Moisturizer,Ponds,Women,2550.38,150,1700.25,HealthKart,Advanced formula Moisturizer by Ponds for long-lasting performance.,"Dimethicone, Retinol, Salicylic Acid, Cetyl Alcohol, Coconut Oil, Cocamidopropyl Betaine",
P00664_M,PAIR00664,Himalaya Toothpaste - Men - 100ml,Hygiene,Toothpaste,Himalaya,Men,54.14,100,54.14,Nykaa,Himalaya Toothpaste for everyday use — nourishes and protects.,"Panthenol, Glycerin, Keratin, Salicylic Acid",
P00664_F,PAIR00664,Himalaya Toothpaste - Women - 100ml,Hygiene,Toothpaste,Himalaya,Women,60.76,100,60.76,Nykaa,Himalaya Toothpaste for everyday use — nourishes and protects.,"Panthenol, Glycerin, Keratin, Salicylic Acid",
P00665_M,PAIR00665,Neutrogena Sunscreen - Men - 150,Personal Care,Sunscreen,Neutrogena,Men,1587.98,150,1587.98,Amazon.in,Lightweight Sunscreen from Neutrogena — dermatologist tested.,"Vitamin E, Aloe Vera, Salicylic Acid, Chamomile Extract, Dimethicone",
P00665_F,PAIR00665,Neutrogena Sunscreen - Women - 150,Personal Care,Sunscreen,Neutrogena,Women,1697.55,150,1697.55,Amazon.in,Lightweight Sunscreen from Neutrogena — dermatologist tested.,"Vitamin E, Aloe Vera, Salicylic Acid, Chamomile Extract, Dimethicone",
P00666_M,PAIR00666,Levi's Jeans - Men - 32,Clothing,Jeans,Levi's,Men,4002.13,32,4002.13,Croma,Levi's presents a gentle Jeans with enriched ingredients.,,
P00666_F,PAIR00666,Levi's Jeans - Women - 32,Clothing,Jeans,Levi's,Women,4031.81,32,4031.81,Croma,Levi's presents a gentle Jeans with enriched ingredients.,,
P00667_M,PAIR00667,Neutrogena Moisturizer - Men - 100ml,Personal Care,Moisturizer,Neutrogena,Men,1088.9,100,1088.9,Myntra,Lightweight Moisturizer from Neutrogena — dermatologist tested.,"Chamomile Extract, Shea Butter, Tea Tree Oil",
P00667_F,PAIR00667,Neutrogena Moisturizer - Women - 100ml,Personal Care,Moisturizer,Neutrogena,Women,1197.66,100,1197.66,Myntra,Lightweight Moisturizer from Neutrogena — dermatologist tested.,"Chamomile Extract, Shea Butter, Tea Tree Oil",
P00668_M,PAIR00668,Dove Conditioner - Men - 100ml,Personal Care,Conditioner,Dove,Men,989.39,100,989.39,Ajio,Lightweight Conditioner from Dove — dermatologist tested.,"Paraben, Vitamin E, Coconut Oil, Niacinamide, Salicylic Acid",
P00668_F,PAIR00668,Dove Conditioner - Women - 100ml,Personal Care,Conditioner,Dove,Women,1099.89,100,1099.89,Ajio,Lightweight Conditioner from Dove — dermatologist tested.,"Paraben, Vitamin E, Coconut Oil, Niacinamide, Salicylic Acid",
P00669_M,PAIR00669,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,138.73,100,138.73,RelianceDigital,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Salicylic Acid, Tea Tree Oil, Vitamin E",
P00669_F,PAIR00669,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,159.18,100,159.18,RelianceDigital,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Salicylic Acid, Tea Tree Oil, Vitamin E",
P00670_M,PAIR00670,Colgate Toothpaste - Men - 50ml,Hygiene,Toothpaste,Colgate,Men,257.23,50,514.46,HealthKart,Lightweight Toothpaste from Colgate — dermatologist tested.,"Chamomile Extract, Shea Butter, Coconut Oil, Aloe Vera",
P00670_F,PAIR00670,Colgate Toothpaste - Women - 50ml,Hygiene,Toothpaste,Colgate,Women,321.78,50,643.56,HealthKart,Lightweight Toothpaste from Colgate — dermatologist tested.,"Chamomile Extract, Shea Butter, Coconut Oil, Aloe Vera",
P00671_M,PAIR00671,Nivea Face Wash - Men - 100ml,Personal Care,Face Wash,Nivea,Men,170.32,100,170.32,Flipkart,Advanced formula Face Wash by Nivea for long-lasting performance.,"Cetyl Alcohol, Glycerin, Dimethicone, Chamomile Extract, Salicylic Acid, Sodium Chloride",
P00671_F,PAIR00671,Nivea Face Wash - Women - 100ml,Personal Care,Face Wash,Nivea,Women,178.17,100,178.17,Flipkart,Advanced formula Face Wash by Nivea for long-lasting performance.,"Cetyl Alcohol, Glycerin, Dimethicone, Chamomile Extract, Salicylic Acid, Sodium Chloride",
P00672_M,PAIR00672,Uniqlo Socks - Men - 1,Clothing,Socks,Uniqlo,Men,291.09,1,291.09,Flipkart,Uniqlo presents a gentle Socks with enriched ingredients.,,
P00672_F,PAIR00672,Uniqlo Socks - Women - 1,Clothing,Socks,Uniqlo,Women,300.01,1,300.01,Flipkart,Uniqlo presents a gentle Socks with enriched ingredients.,,
P00673_M,PAIR00673,L'Oréal Moisturizer - Men - 100ml,Personal Care,Moisturizer,L'Oréal,Men,288.71,100,288.71,Amazon.in,Advanced formula Moisturizer by L'Oréal for long-lasting performance.,"Niacinamide, Keratin, Sodium Laureth Sulfate, Paraben, Glycerin, Cocamidopropyl Betaine",
P00673_F,PAIR00673,L'Oréal Moisturizer - Women - 100ml,Personal Care,Moisturizer,L'Oréal,Women,352.67,100,352.67,Amazon.in,Advanced formula Moisturizer by L'Oréal for long-lasting performance.,"Niacinamide, Keratin, Sodium Laureth Sulfate, Paraben, Glycerin, Cocamidopropyl Betaine",
P00674_M,PAIR00674,Puma Sneakers - Men - 6,Footwear,Sneakers,Puma,Men,7589.04,6,7589.04,PharmEasy,Advanced formula Sneakers by Puma for long-lasting performance.,,
P00674_F,PAIR00674,Puma Sneakers - Women - 6,Footwear,Sneakers,Puma,Women,8037.84,6,8037.84,PharmEasy,Advanced formula Sneakers by Puma for long-lasting performance.,,
P00675_M,PAIR00675,Olay Moisturizer - Men - 50ml,Personal Care,Moisturizer,Olay,Men,1447.61,50,2895.22,BigBasket,Lightweight Moisturizer from Olay — dermatologist tested.,"Glycerin, Panthenol, Retinol, Water, Paraben",
P00675_F,PAIR00675,Olay Moisturizer - Women - 50ml,Personal Care,Moisturizer,Olay,Women,1682.51,50,3365.02,BigBasket,Lightweight Moisturizer from Olay — dermatologist tested.,"Glycerin, Panthenol, Retinol, Water, Paraben",
P00676_M,PAIR00676,Neutrogena Face Wash - Men - 100ml,Personal Care,Face Wash,Neutrogena,Men,386.18,100,386.18,Ajio,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Panthenol, Fragrance, Paraben, Cetyl Alcohol",
P00676_F,PAIR00676,Neutrogena Face Wash - Women - 100ml,Personal Care,Face Wash,Neutrogena,Women,415.04,100,415.04,Ajio,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Panthenol, Fragrance, Paraben, Cetyl Alcohol",
P00677_M,PAIR00677,Adidas Hoodie - Men - XL,Clothing,Hoodie,Adidas,Men,2355.16,XL,2355.16,Myntra,Advanced formula Hoodie by Adidas for long-lasting performance.,,
P00677_F,PAIR00677,Adidas Hoodie - Women - XL,Clothing,Hoodie,Adidas,Women,2444.17,XL,2444.17,Myntra,Advanced formula Hoodie by Adidas for long-lasting performance.,,
P00678_M,PAIR00678,Nivea Face Wash - Men - 50ml,Personal Care,Face Wash,Nivea,Men,103.63,50,207.26,RelianceDigital,Nivea Face Wash for everyday use — nourishes and protects.,"Panthenol, Retinol, Shea Butter, Water, Tea Tree Oil, Sodium Chloride",
P00678_F,PAIR00678,Nivea Face Wash - Women - 50ml,Personal Care,Face Wash,Nivea,Women,103.17,50,206.34,RelianceDigital,Nivea Face Wash for everyday use — nourishes and protects.,"Panthenol, Retinol, Shea Butter, Water, Tea Tree Oil, Sodium Chloride",
P00679_M,PAIR00679,Neutrogena Sunscreen - Men - 100,Personal Care,Sunscreen,Neutrogena,Men,172.17,100,172.17,RelianceDigital,Neutrogena Sunscreen for everyday use — nourishes and protects.,"Salicylic Acid, Tea Tree Oil, Cocamidopropyl Betaine, Dimethicone",
P00679_F,PAIR00679,Neutrogena Sunscreen - Women - 100,Personal Care,Sunscreen,Neutrogena,Women,212.95,100,212.95,RelianceDigital,Neutrogena Sunscreen for everyday use — nourishes and protects.,"Salicylic Acid, Tea Tree Oil, Cocamidopropyl Betaine, Dimethicone",
P00680_M,PAIR00680,Puma Sneakers - Men - 11,Footwear,Sneakers,Puma,Men,3912.67,11,3912.67,Ajio,Puma Sneakers for everyday use — nourishes and protects.,,
P00680_F,PAIR00680,Puma Sneakers - Women - 11,Footwear,Sneakers,Puma,Women,4352.7,11,4352.7,Ajio,Puma Sneakers for everyday use — nourishes and protects.,,
P00681_M,PAIR00681,Nike T-Shirt - Men - S,Clothing,T-Shirt,Nike,Men,594.28,S,594.28,Ajio,Nike presents a gentle T-Shirt with enriched ingredients.,,
P00681_F,PAIR00681,Nike T-Shirt - Women - S,Clothing,T-Shirt,Nike,Women,605.11,S,605.11,Ajio,Nike presents a gentle T-Shirt with enriched ingredients.,,
P00682_M,PAIR00682,Colgate Toothpaste - Men - 100ml,Hygiene,Toothpaste,Colgate,Men,211.59,100,211.59,Nykaa,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Cetyl Alcohol, Vitamin E, Fragrance, Keratin, Sodium Chloride",
P00682_F,PAIR00682,Colgate Toothpaste - Women - 100ml,Hygiene,Toothpaste,Colgate,Women,271.93,100,271.93,Nykaa,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Cetyl Alcohol, Vitamin E, Fragrance, Keratin, Sodium Chloride",
P00683_M,PAIR00683,Reebok Socks - Men - 3,Clothing,Socks,Reebok,Men,413.76,3,137.92,BigBasket,Reebok presents a gentle Socks with enriched ingredients.,,
P00683_F,PAIR00683,Reebok Socks - Women - 3,Clothing,Socks,Reebok,Women,420.64,3,140.21,BigBasket,Reebok presents a gentle Socks with enriched ingredients.,,
